route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,10-Saturday-1-2025_4-0000010,3880000,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880001,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880002,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880003,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880004,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880005,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880006,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880007,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880008,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880009,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880010,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880011,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880012,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880013,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880014,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880015,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880016,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880017,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880018,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880019,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880020,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880021,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880022,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880023,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880024,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880025,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880026,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880027,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880028,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880029,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880030,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880031,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880032,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880033,Fairway Station via Mill,0,377801,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880034,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880035,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880036,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880037,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880038,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880039,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880040,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880041,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880042,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880043,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880044,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880045,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880046,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880047,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880048,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880049,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880050,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880051,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880052,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880053,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880054,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880055,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880056,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880057,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880058,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880059,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880060,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880061,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880062,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880063,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880064,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880065,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880066,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880067,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880068,Conestoga College via Mill,1,377761,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883982,Conestoga College via Mill,1,378064,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883983,Conestoga College via Mill,1,378020,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883984,Conestoga College via Mill,1,378021,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883985,Conestoga College via Mill,1,378022,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883986,Conestoga College via Mill,1,378023,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883987,Conestoga College via Mill,1,378064,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883988,Conestoga College via Mill,1,378064,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883989,Conestoga College via Mill,1,378023,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883990,Conestoga College via Mill,1,378022,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883991,Conestoga College via Mill,1,378021,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883992,Conestoga College via Mill,1,378020,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883993,Conestoga College via Mill,1,378064,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883994,Conestoga College via Mill,1,378020,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883995,Conestoga College via Mill,1,378020,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883996,Conestoga College via Mill,1,378023,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883997,Conestoga College via Mill,1,378021,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883998,Conestoga College via Mill,1,378064,100014,1,1
10,10-Sunday-1-2025_4-0000001,3883999,Conestoga College via Mill,1,378022,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884000,Conestoga College via Mill,1,378020,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884001,Conestoga College via Mill,1,378023,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884002,Conestoga College via Mill,1,378021,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884003,Conestoga College via Mill,1,378064,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884004,Conestoga College via Mill,1,378022,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884005,Conestoga College via Mill,1,378021,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884006,Conestoga College via Mill,1,378023,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884007,Conestoga College via Mill,1,378022,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884008,Conestoga College via Mill,1,378022,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884009,Conestoga College via Mill,1,378021,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884010,Conestoga College via Mill,1,378023,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884011,Conestoga College via Mill,1,378020,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884012,Conestoga College via Mill,1,378022,100014,1,1
10,10-Sunday-1-2025_4-0000001,3884013,Fairway Station via Mill,0,378064,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884014,Fairway Station via Mill,0,378022,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884015,Fairway Station via Mill,0,378020,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884016,Fairway Station via Mill,0,378023,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884017,Fairway Station via Mill,0,378021,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884018,Fairway Station via Mill,0,378064,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884019,Fairway Station via Mill,0,378022,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884020,Fairway Station via Mill,0,378020,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884021,Fairway Station via Mill,0,378023,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884022,Fairway Station via Mill,0,378021,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884023,Fairway Station via Mill,0,378064,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884024,Fairway Station via Mill,0,378022,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884025,Fairway Station via Mill,0,378020,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884026,Fairway Station via Mill,0,378023,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884027,Fairway Station via Mill,0,378021,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884028,Fairway Station via Mill,0,378064,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884029,Fairway Station via Mill,0,378022,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884030,Fairway Station via Mill,0,378020,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884031,Fairway Station via Mill,0,378023,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884032,Fairway Station via Mill,0,378021,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884033,Fairway Station via Mill,0,378064,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884034,Fairway Station via Mill,0,378022,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884035,Fairway Station via Mill,0,378020,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884036,Fairway Station via Mill,0,378023,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884037,Fairway Station via Mill,0,378021,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884038,Fairway Station via Mill,0,378064,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884039,Fairway Station via Mill,0,378022,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884040,Fairway Station via Mill,0,378020,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884041,Fairway Station via Mill,0,378023,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884042,Fairway Station via Mill,0,378021,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884043,Fairway Station via Mill,0,378064,100010,1,1
10,10-Sunday-1-2025_4-0000001,3884044,Fairway Station via Mill,0,378021,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874924,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874925,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874926,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874927,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874928,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874929,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874930,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874931,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874932,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874933,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874934,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874935,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874936,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874937,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874938,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874939,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874940,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874941,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874942,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874943,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874944,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874945,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874946,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874947,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874948,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874949,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874950,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874951,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874952,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874953,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874954,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874955,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874956,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874957,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874958,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3874959,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874960,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874961,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874962,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874963,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874964,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874965,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874966,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874967,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874968,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874969,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874970,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874971,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874972,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874973,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874974,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874975,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874976,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874977,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874978,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874979,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874980,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874981,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874982,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874983,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874984,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874985,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874986,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3874987,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874988,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874989,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874990,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874991,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874992,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874993,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874994,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874995,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874996,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874997,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3874998,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3874999,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875000,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875001,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875002,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875003,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875004,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875005,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875006,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875007,A-Conestoga College via Old Carriage,1,379729,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875008,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875009,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875010,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875011,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875012,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875013,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875014,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875015,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875016,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875017,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875018,A-Fairway Station via Old Carriage,0,379729,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875019,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875020,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875021,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875022,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875023,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875024,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875025,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875026,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875027,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875028,Fairway Station via Mill,0,379728,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875029,Fairway Station via Mill,0,379731,100010,1,1
10,10-Weekday-1-2025_4-1111100,3875030,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875031,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875032,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875033,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875034,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875035,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875036,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875037,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875038,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875039,Conestoga College via Mill,1,379728,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875040,Conestoga College via Mill,1,379731,100014,1,1
10,10-Weekday-1-2025_4-1111100,3875041,A-Fairway Station via Old Carriage,0,379730,100011,1,1
10,10-Weekday-1-2025_4-1111100,3875042,A-Conestoga College via Old Carriage,1,379730,100013,1,1
10,10-Weekday-1-2025_4-1111100,3875043,A-Fairway Station via Old Carriage,0,379730,100011,1,1
110,110-Weekday-1-2025_4-1111100,3875044,Conestoga College,1,379664,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875045,Conestoga College,1,379712,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875046,Conestoga College,1,379659,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875047,Conestoga College,1,379661,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875048,Fairway Station,0,379757,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875049,Fairway Station,0,379660,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875050,Fairway Station,0,379663,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875051,Fairway Station,0,379661,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875052,Fairway Station,0,379658,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875053,Fairway Station,0,379727,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875054,Fairway Station,0,379725,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875055,Fairway Station,0,379660,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875056,Fairway Station,0,379712,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875057,Fairway Station,0,379661,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875058,Conestoga College,1,379757,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875059,Conestoga College,1,379660,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875060,Conestoga College,1,379663,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875061,Conestoga College,1,379661,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875062,Conestoga College,1,379658,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875063,Conestoga College,1,379662,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875064,Fairway Station,0,379712,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875065,Fairway Station,0,379664,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875066,Fairway Station,0,379727,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875067,Conestoga College,1,379712,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875068,Conestoga College,1,379664,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875069,Fairway Station,0,379726,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875070,Fairway Station,0,379664,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875071,Conestoga College,1,379726,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875072,Conestoga College,1,379725,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875073,Conestoga College,1,379662,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875074,Fairway Station,0,379658,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875075,Conestoga College,1,379659,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875076,Fairway Station,0,379757,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875077,Conestoga College,1,379663,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875078,Fairway Station,0,379712,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875079,Fairway Station,0,379757,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875080,Fairway Station,0,379663,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875081,Fairway Station,0,379659,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875082,Fairway Station,0,379662,1100006,1,1
110,110-Weekday-1-2025_4-1111100,3875083,Conestoga College,1,379727,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875084,Conestoga College,1,379757,1100005,1,1
110,110-Weekday-1-2025_4-1111100,3875085,Conestoga College,1,379660,1100005,1,1
